xcoord	ycoord
1320.07398415087	1504.25638512609
1112.87298085888	1481.29371839067
741.782288502341	1510.73138605942
1193.36361598878	1524.11295582876
578.026626816997	1505.92610134709
-1230.87080795458	1543.50818681729
-1117.5272164265	1546.45623258435
-164.481622344069	1536.4770207908
788.773305213376	1585.68870237765
949.595245324783	1607.1113108244
-581.717462873518	1571.27445812693
-1336.54095418844	1576.63401843234
-1458.25396138091	1579.65100454552
400.486615875862	1582.31585990884
-788.868952102981	1600.78965101853
1045.66945805551	1603.49684715443
305.499661092022	1610.40224671783
70.2564725786353	1621.29976056482
1158.61786138386	1644.50920416003
631.548297475382	1588.12044205796
-452.503252294362	1644.8492101206
-581.253018700396	1661.55789934149
482.200854682785	1655.23280595447
-1157.25204280992	1662.17229017064
-190.243029525355	1629.15229062668
697.138725727577	1686.25296382142
-1322.98539707162	1674.89956487595
-340.77549567346	1693.32485925067
