xcoord	ycoord
-66.2405197008638	-594.571962166188
-554.531074122964	-573.912890294328
-694.011349820913	-568.549997809684
-1310.08701462784	-577.531839667081
-952.847801368192	-569.270809621445
-422.654703946657	-564.127134791207
-1430.65683547709	-532.469522570648
396.730645297104	-544.631142662535
647.159314756072	-546.093042970361
1382.69254352303	-534.228508427432
844.620052306643	-539.363570634277
1270.47286251332	-529.181706608015
522.831235510296	-503.085352122489
1032.16993057967	-502.978360111417
22.8621896317886	-526.426650171625
-1164.70191185443	-527.369106584472
1146.14118893599	-530.351674338853
237.298105764952	-510.421803369671
-1024.0105744248	-527.142199401155
1507.0959042365	-490.283149447906
-1310.65401830872	-486.562240106054
772.545368004139	-485.018947534153
-275.796043473666	-458.56771626122
-138.585346554933	-509.101024716092
1654.75757289604	-469.783598365109
654.593706614733	-466.870964392503
429.861791519734	-440.90426917254
-1061.16470819169	-446.248799104799
1281.52617327613	-426.497327711079
713.645789592555	-425.708934821995
1373.72925524275	-416.387561907311
957.994822562351	-440.948647944904
1139.25233371357	-417.987608536925
-1173.00422510263	-396.44850307931
612.96461116638	-390.085139450711
-1290.04760173494	-391.001686426307
1574.56937906421	-364.387121532137
-1010.45483462718	-386.680045173538
-721.222470833621	-389.253850812406
497.067345873263	-376.539114112953
838.872430237083	-369.531792015029
-481.650285091941	-353.861803822543
755.135590372437	-305.915972724754
-1423.32032895968	-368.793694208295
-677.532378178936	-324.617445516516
1180.11323950755	-332.54939128751
968.362105884959	-314.66319097257
1363.61170539219	-320.220309491899
668.51778731817	-332.212591445073
-608.159985375749	-315.481666818547
-92.7653925027489	-313.289335258721
1471.21443084493	-286.711500593402
96.6506949062755	-315.256036581577
-1260.89538044209	-316.247461542325
1639.26298908364	-297.751860804015
-794.994935096007	-293.369974887907
533.767537287566	-267.516661247467
300.274631058197	-298.341371767557
388.804090176907	-303.97321637093
-1078.43934386612	-285.649871702231
-909.372831774229	-272.230913016333
-204.226842910768	-263.814391501483
-1313.04425199793	-247.491788246467
1073.02133714984	-271.577514780201
664.096468428615	-245.817693452751
-1198.91704378243	-255.097036280105
-1458.40034692799	-216.127776306582
-45.8011528918832	-239.266609449489
125.213237547291	-255.475971579478
841.240482769455	-215.205415988618
1667.49021300805	-219.032803298127
1242.49888467904	-247.02428807204
-644.070393326048	-233.883460405285
400.142028830476	-202.249334975993
939.196695790574	-197.440880214335
1149.40305949429	-197.420187154612
199.25155476816	-208.215298256842
-723.154110262105	-190.830489976268
-890.519574441081	-186.281624876082
-286.083634401245	-176.406295205474
-478.820464022011	-173.432229079929
-89.8018114795461	-166.751252180163
-1420.97875274732	-170.550335402341
56.5001758331568	-171.59674481913
251.805735993475	-151.29849796451
-1349.42944416974	-157.146928472127
-1153.60355848347	-151.593851926673
740.26421007431	-154.831665817264
1082.99664378902	-128.373005633413
576.361498407613	-135.884868977091
1518.53627402227	-101.023478497323
-1277.16542789818	-143.648085413872
657.410428695333	-135.298460535942
-1049.79587019622	-119.038456633067
1206.6969883622	-108.017916525341
-661.770396060972	-124.072231582148
-863.246300721176	-101.915714758089
1587.60541756264	-140.712231521476
1418.22548538011	-112.799055071994
1681.37942570207	-101.551746708632
-284.928429120282	-90.5931955269275
294.490632181472	-82.2202037001991
998.010375634093	-107.633094033803
490.613614415853	-60.5567746321708
-429.393285581128	-87.1026582218026
-1233.67417210713	-72.8170443692595
-786.073717265248	-98.6408888084109
-175.544623700662	-77.1077841937683
45.5915884107337	-69.9168181600307
390.996664114668	-74.7204874487372
-1397.95537202677	-71.6307342032862
-969.637476278184	-72.5233170786419
-551.988449373342	-74.9452824577697
908.808511201927	-77.1074974668675
1623.44981696178	-40.2836473116133
-77.1181005914032	-51.0388370531748
834.050916778712	-62.26722861076
-626.249957493961	-45.3725805101819
711.826213685349	-33.4933021499558
644.24189495377	-9.71417591541103
-378.723217552895	-17.6548699961127
-1099.37226743488	-7.10587987102144
-1339.65032082048	-1.24959386200044
174.668875004115	-13.3446568805564
-553.599504327319	17.7109306534078
772.111149379639	48.0131444377196
-861.517175150412	31.0363993293727
352.100109298465	13.7051526704811
-263.825951140878	26.1816790960224
-707.243237822652	20.3933396905393
-1235.32331438268	25.7972877400966
-946.894587661174	22.532959246983
1381.73247732414	41.9886183168803
1038.02453843404	7.74418407703411
1526.07425967127	69.7051799212084
-1432.95305448105	36.3959059403571
910.155294554041	48.4133865519918
-9.5551950728493	76.7906105776233
112.200300400537	46.2626201034757
542.159860432674	50.8344182539545
617.31456772092	81.8382130765269
-180.51908047606	81.6198852035407
-374.248699873787	72.3098484544212
1450.07582853664	80.167066230033
354.121629088276	67.0317621368761
-801.093205097083	95.5988385385017
463.17565337147	126.311265214773
-1273.01804769567	124.48814153983
-1089.36636764611	108.637209059134
-465.908225245729	117.792383485921
116.149362910085	119.530584996419
-600.574511146618	132.144609046637
-942.714655199796	159.923257120465
1310.27749929629	163.994873424639
-1387.66206831076	161.70942738604
1665.46860855646	164.849783040468
341.578505772012	156.592996496877
244.519319050183	169.765287736671
-140.944408688929	168.732196183691
-1459.57126093977	148.835924365168
1014.4674291085	177.174717491323
736.806684895861	161.109617760482
-672.783033821416	197.234556235708
1172.10480512726	206.067554155674
1408.1836433677	199.957678992311
-370.982701250765	185.046380747611
-533.326199781229	221.015414956516
623.094802805425	202.346918445871
-115.656636572521	243.050331093926
-767.257233739647	227.18895118589
1571.76040178711	223.031385412834
789.927845340743	231.673564513535
-1245.95387000521	230.110991480374
469.847362049088	228.589660061186
300.547486081827	277.645237457009
-268.666923231523	274.140787536707
547.032285827903	226.521128179321
-1081.19118150364	238.765261412239
375.22462164716	265.714097745417
169.671857502783	279.935670034488
35.4397773743365	271.230046269611
-873.884894034893	259.427336431448
1440.84483004371	279.577538733128
664.686807580091	300.179354899579
-1436.50705735804	312.22794856157
1588.85688195918	335.548492714042
-992.717499642777	327.874524706149
-641.930396519394	332.125952170671
954.866567024596	313.238458347948
721.119204077907	332.299298233346
-1235.53246252902	343.99460956257
1261.7373787214	305.596976665821
-511.501974464387	328.043439536529
-1137.61761418996	354.32393365918
-107.31893513063	373.027487841005
520.426135604112	354.464090497384
-1349.32204964525	345.091603418367
1687.56608573836	314.487926617394
403.366129622159	344.098450615933
-447.470561174722	395.783436002491
1112.42833967844	367.180702240028
1028.23826136519	374.771191963187
729.799109222631	392.767439867639
255.131740244457	400.792778694365
605.612394788471	453.902181516051
-286.707668685076	440.600930886526
-200.46538900859	407.727597319432
1672.505124051	425.191474965066
1343.28076327096	435.699474931128
-559.507428905597	448.513360610618
354.318902216963	436.805854359312
1227.53208639959	443.91027841601
-1367.1577897517	438.435573026379
897.780460759688	468.308593851792
1406.91466418631	474.558278937113
1615.31095795626	483.06946942833
488.148635453065	498.750550535689
-1117.75447432641	491.880104417436
808.608928679952	503.99304946624
-1257.26942038511	488.034043534971
1002.10125528221	515.547934299263
-208.827496152501	545.038582983522
389.874032533564	518.910086038575
279.436123411469	521.275160971368
-1068.72591747926	554.835058177022
1245.14484661678	527.826810589577
1461.82396478562	532.216227562929
724.027171493401	544.755991466267
142.805540188842	538.530909545827
507.782523922267	600.655447151357
851.623530491166	624.696095952386
1603.80354089586	578.816952836876
-1282.98234557496	622.907484638029
-1210.52222487956	566.126206645707
-795.467097717157	594.714423869683
1150.27571891216	600.339547955854
1244.85892347933	624.859212166454
72.6907633893154	655.974462139796
621.57618743766	631.234076713706
-952.914424465234	638.359620491348
948.263251796012	633.681133101989
1504.46418816949	670.45411699019
341.393696268906	657.719818617354
1320.13598862254	656.884921889035
198.504162269009	705.762974923555
-1193.58060110467	705.346505098957
1657.70276065489	674.131888242637
1014.71235507163	692.406404282232
-767.042945372881	688.996018324568
881.32199820593	725.11318534421
719.810590946092	692.326249149405
-1118.35137246583	717.146633323582
25.3907322306757	720.698038008818
-1068.41597218051	717.947781632321
534.734564772903	715.223780754506
-923.521550038527	738.905003325682
356.795245785724	745.877071647574
1133.93363269911	733.487147849301
-717.011417548412	750.56963423309
1393.33578533155	748.576380911665
1601.67997035881	789.646714712414
1296.10067512621	789.492417803445
402.973514049815	803.857967713987
661.030863772739	789.439050247052
747.31713990969	806.68938545338
1220.53412709294	795.62112612822
500.405773449326	797.991127096106
-217.919389693823	808.461863920553
868.035480244555	817.584726023123
-94.240544467825	796.252975742771
-741.633828231481	822.159860914346
-650.401519433958	828.672677503518
1011.03580641305	821.324485654563
602.948995113781	856.556678608764
161.916970782045	844.553860566241
-32.4510841897816	858.935464108925
-1135.16146401518	860.249127220319
304.107136837588	856.47476893132
880.094182888425	909.997964023814
-1270.15665792125	883.685271607525
-998.069077363579	890.852012591063
1683.38047613078	863.682417644366
-1452.55474730455	874.771094805285
-379.15666289461	875.874544757256
1468.30659872669	862.84844478928
-816.107053802565	891.171572608612
1283.96552693656	887.166317195886
757.033730773124	916.923723346281
1606.63222583015	882.366473317547
1098.08724938993	889.960911428702
508.272759555237	912.589347149177
-489.42722095216	883.36440881167
1543.17683607629	935.420503612969
-245.153274411198	917.044321931031
342.893313598474	923.689038978243
12.6303074940115	926.07878222031
-537.270301201251	948.380593619689
938.494711543419	938.458599991111
-678.902906399144	918.570502980803
1649.90446629131	944.610721419711
1334.50672041574	951.278551055811
-818.231147434783	952.791669894346
1127.56944548768	962.893733787689
-352.569905069693	959.174435774303
969.926714790681	982.315663269067
429.500755595543	960.852099641739
-1375.84664831688	977.827303366032
151.362723760009	980.247824966215
-187.183354876169	980.954998364542
603.513992500926	986.574926825139
-638.797425126038	990.395176626817
-966.412384280959	980.807440912226
-745.965587830537	1015.79364437181
-854.181029220927	999.056165860932
1223.21412763892	1010.99916167332
-1182.46638896539	1049.99923757228
1605.81106092639	1020.15563562888
1424.25964828582	1040.04260184645
255.865951981255	1008.84207658784
-929.749798302418	1025.48996364263
1664.50495431754	1054.96446125584
26.7164829186447	1032.44760779741
381.79868327585	1035.06744014983
-359.506241248401	1053.35808202407
-96.2963105760057	1031.25971547549
-576.348322044451	1054.43355630961
1125.1679333339	1059.13668305345
579.471060932742	1049.51721072495
1526.75850001826	1052.38388571614
1000.45616686895	1067.72496948246
-1464.21758937604	1066.01824944985
-215.267077312666	1100.91263579973
875.258953831242	1075.97224766389
785.055646414502	1078.4933615065
245.192791455605	1093.65977555779
-879.754160607555	1092.97166039444
-670.78847663498	1115.22339723247
1268.2580388086	1121.78655846353
701.901643729449	1089.9215981625
-448.536163818417	1096.82167438516
-1083.69648194072	1110.78810467491
535.43864202297	1122.88485674158
611.308793457231	1118.40958552641
1026.1854630164	1139.26139391095
81.0045048294621	1125.76210075758
467.992963041206	1102.94219318986
1361.07104637323	1140.15810104559
-105.088458486395	1143.72636665579
1548.00172850904	1150.43659079525
-549.410105927886	1166.04230638805
1136.49643649165	1145.66877662875
831.653018685808	1171.762146573
-1033.40954408175	1167.74259385242
366.252258775233	1140.77493364566
41.2393838911066	1194.75750332694
431.025939099036	1206.21695137905
213.914759733378	1204.1740569069
1673.05519623509	1181.05370923097
1185.57301686178	1200.03627697486
-979.926820000239	1203.50788738579
736.058702255178	1203.61655490805
911.688647838488	1197.46585920516
1056.28688434347	1214.19686642227
330.362314845396	1228.90420156378
-1408.14281696771	1214.10046707386
503.974027156236	1244.34302775304
-423.629468608934	1219.43353403235
1491.6875236748	1232.4230215396
1354.33012900291	1227.01456570544
943.290533574851	1291.26184788894
611.84557903005	1245.21967947129
-1163.83290328397	1254.33809110637
1109.42630129795	1256.55491521318
59.4046885635933	1266.06044315292
661.710496130092	1256.14485224653
-1061.84203093408	1281.92347588177
-586.510363428987	1285.98483811508
548.226406272839	1285.64276043503
1613.17814992356	1294.97471669393
721.333648103331	1317.59132507946
1363.6595984469	1302.79831930964
-79.8440735173447	1302.70645820699
-1331.16783401907	1309.98850365484
1235.28497129027	1300.14418757784
-241.669066059304	1304.16567157669
1481.94617689018	1335.93683793582
1106.54148140319	1331.35865890233
160.99431900222	1335.54251838236
391.575106143723	1346.12669730387
1296.83012077391	1363.31633962474
1652.01187639711	1397.6505324418
500.024521588659	1374.08688681172
612.229323431955	1378.85518994058
797.198667824091	1352.61239602833
991.902315951774	1370.83751296714
-1135.10051585938	1377.75565711253
306.885676471845	1389.47064984593
-981.160196615784	1380.99941934467
28.5025727251011	1401.75255151922
1158.96582996314	1414.36297737333
-1456.29895842261	1413.42060857041
-173.096180630481	1409.00020626729
839.042159860737	1432.31714589303
-90.0393761112987	1448.86224194749
198.706604228819	1441.79680292082
-1362.34176947376	1444.2953693
1329.02283172053	1438.93995519733
1469.81061319849	1450.12830056193
-913.2970085698	1434.61990496254
945.611698589788	1460.95317866372
1207.40272178274	1452.74344281015
-219.543290382488	1474.95258617972
637.729141496748	1492.98235797294
-1055.08473297755	1460.93368833085
487.531286349539	1495.86425644529
99.7277763328489	1480.16318015739
-1250.48303087602	1473.03998992271
-7.825715105163	1507.9428211948
277.73891651687	1500.40384004529
-1160.73039308746	1513.80197436274
1187.2439722975	1514.16742933673
1011.33302280602	1512.05748713472
1636.73255612017	1520.35528482652
-1452.62570539209	1500.28945721275
-686.113310381387	1530.51913922476
1309.23346160471	1533.08950405095
1496.52080351556	1541.15302767662
-1042.50597285217	1542.69191309352
1084.9826818126	1555.14793436909
1212.64491279223	1569.00529291193
711.495016091815	1572.76832948315
-629.785478077891	1552.65058691703
338.778691879175	1564.43297949589
1373.18762661454	1575.05606317626
48.1038934975559	1574.31978758383
-1323.32725038134	1573.42505796116
165.770674010963	1576.91797339179
511.252307483409	1637.70781749425
816.470605596911	1625.58275921628
-176.251665441056	1600.06546243081
909.489746113938	1610.23475534602
-1053.48680717596	1620.32202624713
248.528905106261	1621.37059983785
-937.601271469962	1616.95422093188
1668.4016302808	1624.13445727499
-1254.55422365192	1642.0817684248
932.575510601665	1654.78345059665
-463.16675886333	1642.50447536382
1301.34041497896	1653.85466353188
-315.043752010522	1662.37990082872
1108.73873604362	1652.91118651415
-117.850969135166	1665.65079406884
997.192426065677	1671.73106998506
150.892217920872	1668.9836612872
-940.323054284845	1682.22968661385
1496.25513452685	1654.0241941535
326.456359425774	1669.24872206358
1618.48547879549	1686.07526104033
-1404.28033323698	1670.8730548677
-1147.34641445567	1675.45068217655
1164.40117053965	1671.84459559011
31.242860864457	1676.21477879776
1215.82442006411	1676.3068806709
