xcoord	ycoord
30.5912845969062	1045.18451122735
790.957147709579	1019.46233696801
-1171.65088654844	1049.76927549708
1485.3337898432	1045.37208206571
1031.97825660645	1054.52813847861
-133.28108378076	1083.27020733093
928.190662214063	1091.14357433285
-1071.771468315	1099.81457111375
-718.432727142684	1089.05312464162
652.25431947667	1115.34844496925
1277.57467060405	1114.0045682915
-542.879287907679	1123.2099214727
1139.95134161315	1145.83755750575
1538.72894716214	1106.58922814802
819.316758937376	1125.8641216032
-1419.70934316229	1139.84269895994
379.903703362948	1120.4832446679
1040.66345726119	1134.66120728203
482.840560926572	1153.48594135713
1.686776167576	1170.9435027218
1304.35635061983	1188.02031159697
252.670183998994	1154.02242764573
1600.23987568459	1201.09979370259
-1171.63708713358	1175.80490337982
1683.99952901437	1152.29606781402
1460.79964579905	1195.5075987449
875.744113882443	1195.20050355814
123.469322106707	1157.71414452627
-993.00787411425	1197.75194883354
966.800018411806	1197.29899772346
-1474.53406164764	1200.34631457621
1179.49962338796	1231.3249701199
-1342.72631563518	1234.50064988766
732.571024894429	1219.22772443619
103.954372988534	1244.93035950748
1672.99839011822	1316.02227595231
-866.059267751927	1246.10956822457
508.406528422323	1281.77280953621
1028.99135040557	1283.04814720255
329.09793834626	1275.52446832127
622.487631378353	1261.52952248264
1208.44267073958	1293.2028278766
792.361445770079	1277.67716636721
2.47375880506274	1322.76337160822
1345.79373999126	1297.97542884251
90.3659253421411	1331.93364517705
1463.47743151346	1331.976140125
196.114707750296	1339.40989912682
-1071.89599075604	1355.5778896463
838.592692780541	1349.28412787428
1247.78974137955	1385.99255320446
1072.89605135316	1378.4869392365
300.554637202239	1379.1632536819
1528.43659110943	1409.11355999397
651.756999355785	1409.95376046567
-1262.7500317073	1439.06127314607
1065.75305889092	1458.09607536527
-1146.66682521374	1463.41288541147
761.959146416449	1459.16080133981
180.581373610068	1447.88005290176
-66.2200712723295	1440.49245816609
1216.94825322762	1470.11227602079
36.6781990878751	1474.21743038565
518.593705156135	1477.46011405725
329.747545511082	1485.26716432425
1501.31702017827	1533.46574099427
-165.404868043143	1534.45087397342
1658.81025808617	1513.91097288246
-1048.11521924765	1551.06550290409
1331.58238068834	1540.51930559479
-1307.85391633401	1554.34556171484
732.495565982937	1598.28921236359
1174.01381091557	1584.73163406659
-361.555951767815	1590.14913129486
375.355626579096	1611.12522166939
122.122363820523	1578.01725095205
-3.06355827596576	1612.32016518312
529.18725898788	1598.70540520529
865.212507453632	1629.85647249667
224.974088343299	1615.76173607983
461.232811884128	1657.5920224709
-1158.45584713664	1656.46035367724
1417.38412312641	1653.58443294313
1533.9517787639	1636.18744313855
-1292.70488591947	1659.80408615132
641.232566501811	1647.0411217249
1289.25415895998	1664.40228391697
-960.55294429973	1644.34853712961
-103.60487973483	1669.30811948626
81.6218734920999	1678.01575554238
-296.254217659636	1676.16932189119
-522.446691468704	1691.62124276172
1528.19872093357	1692.06349763053
543.802236965759	1688.37931715257
295.543884923602	1676.84150422623
663.169781119986	1694.80369585664
